FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,max value received ,avg val received,avg val sent,total Ether sent,total ether balance, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr, ERC20 uniq rec token name,FLAG
1,0,111.39,83599.63,1,11,0,20,3.333606,36.669223,36.66922305,0.000441,0,0,0,0,1,1
0,0,11131.61,133579.32,0,12,1,20.999424,5.591771,0,0,67.10125559,0.979725009,0,0,0,1,0
0,8969.36,132219.55,723883.25,7,5,0,8.08,3.299829,2.3547,16.4829009,0.016244741,0.376637288,0,0,0,1,0
0,105.77,0,211.53,2,1,0,3.18888,3.18888,1.593999,3.187998,0.00088216,0,0,0,0,0,0
1,10379.44,2386.95,138043.28,11,10,0,9.366395,1.694038,1.539952,16.93947628,0.0008988,1.337,0,0,0,1,1
0,14.16,17.62,158142.35,5227,4773,1,316.7352,3.040569,2.373059,12403.98152,2108.645197,3167027382,2176350,0,2,74,0
0,36.82,0,110.45,3,1,0,101,101,33.666163,100.998488,0.001512,0,0,0,0,0,0
0,108.32,0.6,326.17,3,2,0,62.197655,50.5,33.666171,100.9985118,0.001488218,0,0,0,0,0,0
0,57235.11,0,114470.22,2,1,0,7.747421,7.747421,3.87327,7.74653939,0.000882,0,0,0,0,0,0
0,9057.75,9682.69,646232.57,35,34,0,242.875012,54.389649,52.260342,1829.111955,20.13610649,701451.3443,624040,0,7,23,0
0,16213.66,8659.66,360017.38,19,6,0,27.806302,13.503384,4.247105,80.695,0.32530229,110281.6503,1.000000406,0,2,24,0
1,7.78,0,71.87,2,1,0,0.2671,0.2671,0.13332,0.26663926,0.00046074,49768.85779,49666.85779,0,1,3,1
1,0,0,4800.82,1,1,0,0.05641,0.05641,0.055549,0.05554935,0.000861,13.37,0,0,0,1,1
0,0,0,26.43,1,1,0,2.169276,2.169276,2.168153,2.168153026,0.001122944,0,0,0,0,0,0
0,164.01,0,328.02,2,2,0,96.150011,50.5,50.499487,100.9989738,0.001026218,0,0,0,0,0,0
0,0,2577.11,226785.43,0,88,1,1.040821,0.965252,0,0,84.94217602,1.527815192,0,0,0,2,0
0,25063.87,119.69,100614.53,4,3,0,0.253479,0.231574,0.173161,0.692643891,0.002079,0.01921371,0,0,0,1,0
0,8042.74,1080.3,1007018.15,115,76,0,84.4261,12.862638,9.073009,1043.396,-65.83551122,233805.4023,210836.106,0,8,10,0
0,5.43,10080.11,30256.63,3,3,0,3.484421,2.240934,2.239978,6.71993547,0.00286716,0,0,0,0,0,0
0,34.36,0,103.08,3,1,0,101,101,33.666163,100.998488,0.001512,0,0,0,0,0,0
1,53181.49,10026.47,199650.37,3,4,0,10,3.092172,4.084673,12.25401901,0.11467053,1.337,0,0,0,3,1
0,105.03,0,315.08,3,1,0,101,101,33.666179,100.9985356,0.001464437,0,0,0,0,0,0
0,0,0,1989.05,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,20.97,69184.25,484436.53,7,7,0,21.904556,15.623322,15.622106,109.354739,0.008514996,0,0,0,0,0,0
0,0,2387.1,226774.68,0,95,1,0.604805,0.264594,0,0,25.13644603,1.217366159,0,0,0,2,0
0,0,0,2.23,1,1,0,59.995,59.995,59.994528,59.99452836,0.000471636,0,0,0,0,0,0
0,20434.25,5467.9,372128.45,15,12,0,26.278279,7.346135,2.480738,37.2110715,50.94254263,69273.04411,100,0,1,22,0
0,0,0,30.38,1,1,0,3.33,3.33,3.329418,3.329418468,0.000581532,0,0,0,0,0,0
0,0,0,949.95,1,1,0,0.15619,0.15619,0.150048,0.15004836,0.00614194,14.273,0,0,0,1,0
0,3.64,10065.3,130896.27,13,13,0,11.09407,1.080114,1.079675,14.03577308,0.005714234,0,0,0,0,0,0
0,0,2914.9,291489.57,0,100,1,1.099813,0.518907,0,0,51.89069626,12.94628704,0,0,0,5,0
1,1417.41,4180.26,40601.12,8,7,0,3.998812,0.96983,0.847016,6.77612778,0.012684,13.37,0,0,0,1,1
0,11690.1,8881.8,155693.43,8,7,0,3.373056,1.569279,1.3725,10.98,0.00495249,0,0,0,0,0,0
0,116.8,2382.91,1052563.37,341,425,0,0.662486,0.133489,0.16605,56.62310727,0.109578884,110.0950491,0,0,0,3,0
1,0,8082.95,470959.07,1,18,0,0.57,0.052167,0.96879,0.96879,-0.02979,112.37,0,0,0,2,1
0,7.92,5010.59,75246.02,11,15,0,37.047953,8.953043,12.207835,134.2861802,0.00946385,0,0,0,0,0,0
1,2620.52,803.55,129766.87,44,18,0,5,0.906458,0.370357,16.29570891,0.020538005,86405.77,0,0,0,2,1
0,0,202.04,487533.1,0,2413,1,0.1336,0.000233,0,0,0.561999904,108.0000042,0,0,0,8,0
0,0,49124.56,196498.25,0,4,1,14.962114,6.966826,0,0,27.86730417,0,0,0,0,0,0
0,6574.78,8050.08,478066.45,47,21,0,7.35,1.869039,0.832368,39.1213,0.1285154,395782.3796,395139.4569,0,15,24,0
1,1789.2,161.94,141592.17,69,112,0,25.001033,1.079788,1.751049,120.8223849,0.113843652,359533.0753,333170.666,0,8,69,1
0,31.76,0,63.52,2,1,0,101,101,50.499475,100.99895,0.00105,0,0,0,0,0,0
0,597.67,888.02,210785.2,5,234,0,0.728046,0.212479,9.943865,49.71932624,0.000753032,1730.147738,0,0,0,4,0
0,0,1516.02,200114,0,132,1,3.293445,1.343873,0,0,177.391188,3.964663873,0,0,0,2,0
0,680.21,12298.93,133872.58,16,10,0,5.129433,1.409803,0.880509,14.08813793,0.00989406,680.2589406,680.2589406,0,4,4,0
0,4.94,7251.89,348317.88,46,48,0,3.4,0.212667,0.221047,10.16814407,0.039877115,0,0,0,0,0,0
0,162.83,0.3,326.25,2,2,0,67.444061,50.5,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
1,0,3.16,9749,1,2,0,0.5,0.250809,0.500506,0.50050587,0.001113,1.337,0,0,0,1,1
0,0,0,180.72,1,1,0,2,2,1.99958,1.99958,0.00042,0,0,0,0,0,0
0,3970.66,7973.11,87545.32,10,6,0,0.294118,0.07689,0.045256,0.452560546,0.008781524,8994.437502,106.4375021,0,5,6,0
0,72346.7,5896.79,910134.8,5,93,0,2999.99,120.218386,2236.061666,11180.30833,0.001553992,59339.07604,0,0,0,34,0
1,0,0,0,0,0,0,0,0,0,0,0,13.37,0,0,0,1,1
0,2.66,9663.03,77325.5,8,8,0,0.126044,0.099387,0.098967,0.79173572,0.00336,0,0,0,0,0,0
0,26.22,0.05,78.75,3,2,0,57.543338,50.5,33.666163,100.998488,0.001512,0,0,0,0,0,0
0,22.72,0,68.17,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
1,0,269.49,16083.67,1,21,0,3.987536,0.815339,17.121073,17.12107329,0.00105,1.337,0,0,0,1,1
0,6064.46,775.03,267538.82,16,220,0,0.219151,0.101906,1.400945,22.41512525,0.004252818,229.3712431,0,0,0,4,0
0,39.88,26.66,852.43,6,23,0,0.1694,0.077623,0.297,1.782,0.00332458,0,0,0,0,0,0
0,22.68,0,68.05,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
0,86.84,1202.84,9288.27,10,7,0,6.596711,2.332373,1.631874,16.3187377,0.007874359,12426.33691,12371.37157,0,5,1,0
1,0,283.28,1360.67,1,4,0,0.5,0.404384,1.616676,1.61667632,0.000861,100,0,0,0,1,1
1,0,498.82,1092.73,1,2,0,3,1.55,3.099559,3.099559,0.000441,13.37,0,0,0,1,1
0,102243.7,0,204487.4,2,1,0,0.12,0.12,0.059522,0.119044475,0.000955525,0,0,0,0,0,0
0,25.96,8441.49,50804.7,6,6,0,49.933169,19.884236,19.881834,119.2910057,0.01440869,0,0,0,0,0,0
0,0,3781.52,60504.28,0,16,1,4.320452,2.021792,0,0,32.34866851,0,0,0,0,0,0
0,2602.33,11111.5,322522.95,30,22,0,1.059288,0.233104,0.166915,5.007464698,0.120812432,660.3039672,525.3764472,0,2,6,0
0,0,8899.39,97893.3,0,11,0,0,0,0,0,0,107429.206,107429.206,0,1,1,0
0,160.19,0.15,320.68,2,2,0,64.903332,50.5,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,1268.21,1033.31,390697.97,238,86,0,583,106.855528,42.135241,10028.18726,-838.6118421,1259657.874,1259521.998,0,10,15,0
0,164.17,0.03,328.38,2,2,0,85.252673,50.5,50.499487,100.9989738,0.001026218,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,2752.56,319297.32,0,116,1,1.000482,0.243813,0,0,28.28230347,0.580870424,0,0,0,2,0
0,22.27,1045.39,1552263.87,1261,1458,0,5000,18.753396,21.68215,27341.19168,1.259710975,1553031268,0,0,0,3,0
0,39728.89,5276.38,407841.67,10,2,0,0.241584,0.215305,0.041,0.41,0.02061018,910.5602755,910.543691,0,7,9,0
0,2166.92,4473.99,356927.08,78,42,0,1213.425248,229.899443,147.746306,11524.21189,-1868.4353,2719915.43,2697682.406,0,13,28,0
0,12488.55,1927.18,973257.95,75,19,0,14.5,4.729145,1.272626,95.44692,-5.59317064,14585686.83,81050.86919,0,16,56,0
0,8576.44,49.15,283366.45,33,7,0,4.65,1.628329,0.388939,12.835,-1.43669709,13723.04746,16151.10569,0,5,12,0
0,1.85,0.42,8.25,4,2,0,1177.186924,1000.5,500.249528,2000.998113,0.001886545,0,0,0,0,0,0
0,10269.07,16752.07,316681.52,8,14,0,11.544906,1.835974,3.212181,25.69744967,0.006191869,548.763437,0,0,0,6,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,18.77,0.08,75.27,4,2,0,92.483789,50.5,25.249487,100.9979499,0.002050075,0,0,0,0,0,0
0,0,0,11.23,1,1,0,2.307696,2.307696,2.307164,2.307164031,0.000531719,0,0,0,0,0,0
0,0,33350.62,200103.7,0,6,1,10.104,2.205667,0,0,13.234,0.554430528,0,0,0,2,0
0,6733.4,135972.42,285411.65,2,2,0,0.257154,0.134271,0.130765,0.26152955,0.00701236,2543.4191,0,0,0,2,0
0,38.72,19405.13,116663.08,6,6,0,49,10.328948,10.32843,61.97058,0.003108,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,1.337,0,0,0,1,1
0,12.28,18447.42,203032.08,9,11,0,1.4,0.510909,0.623964,5.61567917,0.00432083,0,0,0,0,0,0
1,503.22,243.59,7743.75,12,7,0,15.000528,2.942177,1.858844,22.30612903,-1.710890677,0,0,0,0,1,1
0,1559.01,53123.24,162487.73,2,3,0,0.104979,0.068011,0.101546,0.203092193,0.000940819,0,0,0,0,0,0
0,0,1553.26,226776.6,0,146,1,3.011242,1.507901,0,0,220.1534741,4.573632256,0,0,0,2,0
0,165.15,0.82,331.93,2,2,0,74.893427,50.5,50.499487,100.9989738,0.001026218,0,0,0,0,0,0
0,5.1,7529,30136.37,4,4,0,20,9.625,9.623838,38.49535324,0.004646757,0,0,0,0,0,0
0,21767.65,22318.13,547494.18,19,6,0,4.534839,2.449456,0.734381,13.95323967,0.743496958,17662.42844,3260.1,0,2,17,0
0,163.07,0.17,326.47,2,2,0,65.503345,50.5,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,27681.45,11171.03,842599.05,26,11,0,34.94,16.564688,9.896423,257.307,-75.09543387,308440.3104,307097.3104,0,4,7,0
0,2.65,11373.36,841824.6,74,74,0,29.99,5.844987,5.844567,432.4979538,0.031080006,0,0,0,0,0,0
0,9.06,658.83,1335.77,2,2,0,0.5,0.272397,0.271935,0.54387009,0.000924,0,0,0,0,0,0
0,0,7876.62,291434.87,0,37,1,1.002435,0.703745,0,0,26.03855698,0.529195934,0,0,0,2,0
1,0,45.61,4447.47,1,24,0,4,1.030246,24.725047,24.7250468,0.000861,1.337,0,0,0,2,1
0,28301.99,438.14,226593.3,7,65,0,67.6068,21.818543,202.600243,1418.201702,0.00362259,609.2047828,0,0,0,2,0
1,1728.13,140.11,124845.47,66,77,0,102,2.89875,3.967762,261.8723181,-38.66858404,488184.9615,471485.0297,0,15,53,1
0,1827.38,756.35,8822.2,4,2,0,13.147916,8.573958,4.286509,17.14603541,0.001880163,0,0,0,0,0,0
0,3.87,6392.85,70363.92,11,11,0,10.2,2.204409,2.203911,24.24301981,0.005474833,0,0,0,0,0,0
0,1.97,0,5.9,3,2,0,1561.677382,1000.5,666.99939,2000.998169,0.001830667,0,0,0,0,0,0
0,163.28,0.21,326.97,2,2,0,96.877911,50.5,50.499246,100.9984925,0.00150753,0,0,0,0,0,0
1,193.09,81.82,1485.8,6,4,0,8.29305,2.598288,1.731872,10.39123372,0.00191644,0,0,0,0,1,1
0,237.29,21756.42,526662.62,19,24,0,138.4819,18.237731,23.036575,437.694931,0.010619049,0,0,0,0,0,0
0,0,0,34657.15,1,1,0,0.995,0.995,0.99,0.99,0.005,0,0,0,0,0,0
1,0,58.23,7751.75,1,3,0,0.790611,0.530204,1.58975,1.58974978,0.000861,0,0,0,0,1,1
0,0,0,54.93,1,1,0,1.04,1.04,1.039496,1.039496,0.000504,0,0,0,0,0,0
0,4228.91,12388.64,533009.57,3,42,0,1.000315,0.165851,2.200368,6.60110496,0.364633746,701.0348171,0,0,0,9,0
0,658.41,13996.84,1296246.23,98,88,0,956,143.068318,128.468897,12589.95194,0.060059041,0,0,0,0,0,0
0,2231.24,3099.08,35576.58,9,5,0,19.499,6.377661,6.195681,55.761129,-23.87282571,425.0055216,0,0,0,7,0
0,0,28416.1,198912.68,0,7,1,5.766125,2.841688,0,0,19.89181805,0.521839626,0,0,0,2,0
0,0,0,5.7,1,1,0,3.267018,3.267018,3.266546,3.266546294,0.000471636,0,0,0,0,0,0
0,997.95,3473.02,86865.03,7,23,0,0.300922,0.252141,0.804615,5.632303295,0.166932823,48.23906517,0,0,0,5,0
0,107914.49,5244.27,231561.78,2,3,0,1.426018,0.571434,47.66671,95.33341942,-93.619118,3851.48912,0,0,0,6,0
0,33.41,0,100.23,3,1,0,101,101,33.666163,100.998488,0.001512,0,0,0,0,0,0
0,745.89,18610.15,307459.07,13,16,0,6.995,5.079551,6.250407,81.25529434,0.01752097,0,0,0,0,0,0
0,0,1995.75,319320.53,0,160,1,1.677726,0.670056,0,0,107.2089593,38.30065663,0,0,0,4,0
0,6.21,7316.53,36613.72,5,5,0,1.808148,0.393648,0.393198,1.965988813,0.002253089,0,0,0,0,0,0
0,0,0,374.93,1,1,0,1,1,0.99938,0.99938,0.00062,0,0,0,0,0,0
1,7836.1,16.32,15802.73,2,8,0,113.8,24.91875,99.6645,199.329,0.021,600,0,0,0,1,1
0,22.18,0,66.53,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
0,2.76,1409.24,8472.03,6,6,0,30,16.980507,16.980087,101.8805213,0.00252001,0,0,0,0,0,0
0,1.18,1.49,6.52,3,2,0,1627.4123,1000.5,666.999528,2000.998585,0.001414909,0,0,0,0,0,0
0,0,0,41.7,1,1,0,0.378043,0.378043,0.376996,0.376996293,0.001046957,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,93.4,6274.58,636611.42,98,100,0,119.998,33.412336,34.093169,3341.130547,0.103067732,0,0,0,0,0,0
0,19.93,0,59.8,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
0,3.47,447.98,902.88,2,2,0,3,2.995,2.993534,5.98706815,0.00293185,0,0,0,0,0,0
0,1.95,44398.73,88801.37,2,2,0,0.3,0.275,0.274498,0.548996303,0.001003697,0,0,0,0,0,0
0,618.15,695.5,74797.37,112,8,0,15,6.54057,1.099349,123.1271184,-70.80255936,87.2713157,87.2713157,0,3,2,0
0,14.99,0,59.95,4,1,0,101,101,25.249475,100.9979,0.0021,0,0,0,0,0,0
0,33.31,0,66.62,2,1,0,101,101,50.499475,100.99895,0.00105,0,0,0,0,0,0
1,460.27,556.03,7401.37,4,10,0,0.994,0.6998,1.748639,6.994556,0.003444,0,0,0,0,1,1
0,4.69,2151.53,8624.88,4,4,0,0.003,0.003,0,0,0.012,0,0,0,2,1,0
0,0,1518.9,94534.6,1,2,0,2.995,1.995,3.989559,3.989559,0.000441,0.300551928,0,0,0,1,0
0,0,2024.86,226784.83,0,112,1,0.422199,0.206824,0,0,23.16431391,1.170013982,0,0,0,2,0
0,0,0,334495.03,1,1,0,0.009528,0.009528,0.009444,0.00944437,0.000084,0,0,0,0,0,0
0,0,1728.65,193609.1,0,112,1,6,0.25975,0,0,29.0920271,1.421350081,0,0,0,2,0
0,2051.16,63201.69,263062.53,5,4,0,6.547165,3.110754,2.488052,12.44026053,0.002753814,0,0,0,0,0,0
1,129.82,0,259.63,2,1,0,0.01242,0.01242,0,0,0.01241978,21000,21000,0,2,1,1
1,0,0,940.85,1,1,0,1,1,0.999139,0.999139,0.000861,0,0,0,0,1,1
0,153.28,0,306.57,2,1,0,101,101,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,1.46,1.49,7.35,3,2,0,1565.009178,1000.5,666.999528,2000.998585,0.001414909,0,0,0,0,0,0
0,0,1567.46,159881.18,0,102,1,0.596301,0.22412,0,0,22.86019082,1.259210108,0,0,0,2,0
0,0,17443.5,226765.5,0,13,1,15,3.808764,0,0,49.51392584,1.543082036,0,0,0,1,0
0,1.06,2557,12790.3,5,5,0,8.531074,3.226634,3.226171,16.13085506,0.002314838,0,0,0,0,0,0
0,0,12974.38,259487.68,0,20,1,1.003486,0.762141,0,0,15.24282398,0.904747381,0,0,0,1,0
0,0,2101.14,229024.53,0,109,1,0.396271,0.185118,0,0,20.17784477,1.050699344,0,0,0,2,0
0,24138.32,18486.68,515619.83,16,7,0,12.179621,5.044752,2.199696,35.19513809,0.11812802,70370.81554,43753.3379,0,2,13,0
0,0,2636.28,5272.57,0,2,1,1.811802,1.516592,0,0,3.03318486,0,0,0,0,0,0
0,16.71,0,50.12,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
0,158.28,0.63,317.83,2,2,0,83.414047,50.5,50.499286,100.9985715,0.001428506,0,0,0,0,0,0
0,38406.87,7771.75,912999.58,9,73,0,1.49403,0.178323,1.065317,9.587857096,3.429753405,905.991706,0,0,0,9,0
0,8147.8,7882.31,567425.88,59,11,0,4.99,1.820772,0.505347,29.81546416,-9.786970137,5207976.627,105784.2271,0,8,16,0
0,19.12,0,57.37,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
0,163.19,0.37,327.12,2,2,0,81.724266,50.5,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,22.62,0,67.87,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
0,162.97,0.04,326.03,2,2,0,67.620252,50.5,50.499286,100.9985715,0.001428506,0,0,0,0,0,0
0,0,2128.88,319332.4,0,150,1,1.909921,0.770231,0,0,115.5346243,6.373030687,0,0,0,4,0
0,63097.77,0,189293.32,3,1,0,1.19,1.19,0.396409,1.18922835,0.00077165,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,22.21,0,66.62,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
0,5.95,2723.09,398398.52,139,146,0,373,127.255145,133.661872,18579.00025,0.25086888,0,0,0,0,1,0
0,0,0,0.95,1,1,0,4.395,4.395,4.394214,4.39421394,0.00078606,0,0,0,0,0,0
0,1.88,0.35,6.35,3,2,0,1863.49734,1000.5,666.999528,2000.998585,0.001414909,0,0,0,0,0,0
0,165.53,0.01,331.1,2,3,0,75.998992,33.666667,50.499487,100.9989738,0.001026218,0,0,0,0,0,0
0,13268.92,0,26537.83,2,1,0,5.995922,5.995922,2.99752,5.99504031,0.000882,0,0,0,0,0,0
0,3.1,21054.31,484317.45,22,23,0,0.210136,0.193582,0.201962,4.4431558,0.009240009,0,0,0,0,0,0
0,2.86,0.42,9.42,3,2,0,1439.261728,1000.5,666.999528,2000.998585,0.001414909,0,0,0,0,0,0
0,23.14,0,69.43,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
0,308.05,2352.44,17391.2,3,7,0,4.995,3.71,8.656226,25.968677,0.001323,0,0,0,0,0,0
0,219.3,7561.24,15561.08,2,2,0,1,0.995,0.9945,1.989,0.001,0.000000199,0,0,0,1,0
0,142.12,2882.89,9075.03,3,3,0,0.221995,0.153732,0.153,0.459,0.002196269,0,0,0,0,0,0
0,8.5,29673.22,118718.4,3,4,0,7.608,4.03925,5.384707,16.15412,0.00288,2,0,0,0,2,0
1,0,182.98,3293.68,0,18,1,2.5,0.662795,0,0,11.93030198,0,0,0,0,1,1
0,13143.42,5157.08,115461.55,8,2,0,5.925143,3.062572,0.764112,6.112893412,0.012250078,1181.261899,1181.178051,0,5,5,0
0,5.6,6647.79,372572.85,53,56,0,0.218696,0.203685,0.214543,11.37076426,0.035594293,0,0,0,0,0,0
0,3096.26,6498.73,1347177.25,51,183,0,3.609315,0.487234,1.690314,86.20599999,2.957803389,540.7175365,0,0,0,10,0
0,10668.21,5515.07,954899.48,74,30,0,120.078,25.691427,10.413679,770.6122451,0.130553209,2572350.772,2153023.784,0,17,54,0
0,11.47,3607.1,546301.77,142,151,0,1.976072,1.051654,1.117888,158.7401606,0.059640002,0,0,0,0,0,0
0,0,0,5.88,1,1,0,11.338449,11.338449,11.337978,11.33797766,0.000471636,0,0,0,0,0,0
0,0,0,2110.07,1,1,0,0.999,0.999,0.998,0.998,0.001,0,0,0,0,0,0
0,12053.29,5797.14,478459.48,32,16,0,170.4305,42.849665,23.387594,748.4030005,-62.80835526,970447.9703,895725.37,0,7,24,0
1,0,43.68,8121.6,1,4,0,1.999916,0.874989,3.499538,3.499538,0.00042,0,0,0,0,1,1
0,778.35,0,1556.7,2,1,0,2.924168,2.924168,2.916832,5.83366447,-2.909496,0,0,0,0,0,0
0,93653.5,23400.61,842779.38,7,8,0,103.22028,62.45441,71.375139,499.6259755,0.0093045,3649.942584,0,0,0,6,0
1,0,4183.66,8370.82,1,2,0,0.016,0.010355,0.02,0.02,0.00071068,0,0,0,0,1,1
0,94379.42,0,188758.83,2,1,0,0.273771,0.273771,0.136461,0.27292118,0.00085022,0,0,0,0,0,0
0,7121.67,1975.24,310545,40,13,1,10,3.244641,1.130874,45.23494369,-3.07461202,2851.75518,1513.75518,0,1,4,0
1,0,0,0,0,0,0,0,0,0,0,0,13.37,0,0,0,1,1
0,0,5.05,50477.18,0,9999,1,0,0,0,0,0,610,0,0,0,3,0
0,0,0,5.33,1,1,0,0.439194,0.439194,0.438574,0.43857364,0.00062,0,0,0,0,0,0
0,3377.76,6078.99,674170.15,142,32,0,4.968,1.393583,0.579162,82.24096071,-37.64631409,163406.5724,111047.9643,0,18,51,0
0,18.13,6.99,68.37,3,2,0,69.130803,50.5,33.666149,100.998446,0.001554,0,0,0,0,0,0
1,0,86.62,346.47,0,4,0,5,2.35775,0,0,9.431,100.337,0,0,0,4,1
1,0,0,0,0,0,0,0,0,0,0,0,13.37,0,0,0,1,1
0,1.24,0.82,5.35,3,2,0,1043.352027,1000.5,666.999528,2000.998585,0.001414909,0,0,0,0,0,0
0,0,3061.78,201420.4,1,3,0,5.878,2.600028,7.799642,7.79964151,0.000441,633.4559877,0,0,0,3,0
0,24.9,14555.53,29160.87,2,2,0,5,3.342068,3.332889,6.66577835,0.0183571,0,0,0,0,0,0
0,0,32061.7,128246.82,0,4,1,2.399493,1.962255,0,0,7.8490209,0,0,0,0,0,0
0,15.32,814.78,1613147.68,1907,1944,0,223.819293,3.489936,3.556806,6782.828746,1.607545086,1553031566,0,0,0,4,0
0,803.95,112925.21,340383.53,2,3,0,6.995,2.333333,6.955748,13.911496,-6.911496,0,0,0,0,0,0
0,0,5498.63,291427.53,0,53,1,1.002204,0.504895,0,0,26.75944516,0.55819781,0,0,0,2,0
0,38.8,1909.46,1355913.45,694,696,0,98.425515,9.400039,9.435605,6548.309754,-5.882890293,2615.616755,2515.616755,0,1,2,0
0,0,2385.73,283902.25,0,119,1,7.99,0.298794,0,0,35.55644673,160.8278978,0,0,0,4,0
1,0,0,59433.18,1,1,0,0.009302,0.009302,0.008861,0.008861197,0.000441,15,0,0,0,1,1
0,104.92,0,314.77,3,1,0,101,101,33.666179,100.9985356,0.001464437,0,0,0,0,0,0
0,26.12,1989.33,4030.88,2,2,0,1.5544,1.4102,1.409723,2.819446362,0.000953638,0,0,0,0,0,0
0,0,2050.8,198927.33,0,97,1,3.29233,0.986518,0,0,95.6922861,1.472927491,0,0,0,1,0
0,710.69,2212.07,310701.32,45,126,0,20.002837,0.507659,1.416505,63.7427235,0.222306737,508.3946697,0,0,0,7,0
1,0,0,0,0,0,0,0,0,0,0,0,13.37,0,0,0,1,1
0,0,0,379.27,1,1,0,0.329865,0.329865,0.329245,0.32924539,0.00062,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,13.37,0,0,0,1,1
0,0,0,2.68,1,1,0,0.454387,0.454387,0.453916,0.453915794,0.000471636,0,0,0,0,0,0
0,160.24,1.23,322.95,2,2,0,50.841333,50.5,50.499508,100.9990158,0.000984218,0,0,0,0,0,0
0,21.96,0,65.88,3,1,0,101,101,33.666149,100.998446,0.001554,0,0,0,0,0,0
0,0.71,16338.42,49017.38,3,3,0,2.384655,1.668982,1.668002,5.00400515,0.00294,0,0,0,0,0,0
1,0,0,8431.15,0,1,1,0,0,0,0,0,0,0,0,0,1,1
0,12.18,2.16,28.67,2,2,0,156.135792,78.567896,78.565123,157.130246,0.005546,0,0,0,0,0,0
0,0,0,3.92,1,1,0,1.999564,1.999564,1.999093,1.999092664,0.000471636,0,0,0,0,0,0
0,58.59,13.92,139955.03,16,9984,0,9.995,0.316442,193.983206,3103.7313,55.62635483,847900.792,0,0,0,19,0
1,1901.95,29.07,3862.05,2,2,0,0.083,0.042,0.035943,0.07188547,0.01211453,1.337,0,0,0,1,1
0,4560.4,3641.5,980145.68,175,50,0,15,2.890266,0.838803,146.7905,-2.277202149,7493724.771,3307503.189,0,38,103,0
0,17.54,62396.92,374486.77,6,6,0,25,6.683333,6.680139,40.0808311,0.0191689,0,0,0,0,0,0
0,7.44,13181.85,79135.73,6,6,0,67.353538,25.309423,25.308661,151.8519634,0.00457468,0,0,0,0,0,0
0,0,0,2.8,1,1,0,64.867547,64.867547,64.866707,64.866707,0.00084,0,0,0,0,0,0
0,1.72,0,5.17,3,2,0,1067.060409,1000.5,666.999528,2000.998585,0.001414909,0,0,0,0,0,0
0,0,17666.31,88331.55,0,5,1,10.999495,6.214482,0,0,31.07241158,0,0,0,0,0,0
0,8110.89,5961.32,585846.35,59,18,0,1100.005,201.221732,66.320746,3912.924,-290.9328288,797358.3715,369001.0001,0,13,34,0
0,0,0,308.7,1,1,0,3.541445,3.541445,3.540825,3.540825,0.00062,0,0,0,0,0,0
0,0,0,196.93,1,1,0,1,1,0.9978,0.9978,0.0022,0,0,0,0,0,0
0,3159.04,9120.13,89113.27,8,7,0,100,25.592551,13.642507,109.1400562,70.00780006,3707.209644,0.000004,0,3,20,0
0,73.05,9950.47,100162.12,9,10,0,15.892661,4.412273,4.901603,44.11443099,0.00830013,0,0,0,0,0,0
0,14.29,7528.95,196110,25,26,0,10.239,3.957526,4.115163,102.879069,0.01660099,0,0,0,0,0,0
0,0,900.75,393626.93,0,437,1,1.065228,0.977723,0,0,427.2650376,2.800623644,0,0,0,3,0
1,0,0.64,16613.8,1,2,0,0.99,0.495,0.989139,0.989139,0.000861,1.337,0,0,0,1,1
0,9.68,430.59,690594.6,1551,1569,0,29.150847,1.31401,1.328316,2060.217365,1.46470851,0,0,0,0,1,0
0,0,0,10.03,0,1,1,2.445368,2.445368,0,0,2.44536818,0,0,0,0,0,0
